5	0
6	0
7	0
8	0
9	0.1
10	0
11	0
12	2.3
13	1
14	1
15	1
16	2
17	2.7
18	4
19	4.7
20	5.5
21	6.1
22	7.9
23	9.1
24	11.2
25	11.8
26	16.6
27	17
28	19
29	22.8
30	27.7
31	30.7
32	35.8
33	38.7
34	43.7
35	46
36	54.4
37	63
38	77.5
39	68.1
40	81.4
41	102.9
42	105.4
43	95.1
44	137.8
45	125.7
46	151.5
47	144.1
48	195.1
49	182.3
50	211.7
51	202.2
52	248.3
53	272.5
54	273.3
55	293.3
56	404.5
57	352.1
58	377.7
59	416
60	451.8
61	446.4
62	503
63	522.3
64	663.9
65	575.6
66	692.2
67	642.8
68	705.6
69	754.6
70	815.9
71	815.9
72	876.3
73	1041.8
74	989.7
75	962
76	1220.1
77	1189.3
78	1226.6
79	1338.3
80	1280.1
81	1503.1
82	1674.7
83	1480.1
84	1579.1
85	1572.1
86	1696.3
87	2000.1
88	2220
89	2007.3
90	1948.6
91	2131.7
92	2196.3
93	2399.3
94	2565.8
95	2573.4
96	2992.6
97	3067.3
98	3051.2
99	2981.9
100	3550.1
