1137284	0.011
1567203	0.012
2259543	0.009
2355971	0.009
3580474	0.012
4049249	0.013
4622636	0.013
5098881	0.01
6274075	0.008
6898264	0.012
7708125	0.009
9048718	0.013
10339441	0.013
12206125	0.009
12412598	0.01
12672246	0.013
12788264	0.013
12999287	0.009
15344881	0.008
15526078	0.01
16746114	0.014
17626250	0.011
17778746	0.01
20470237	0.01
20783403	0.014
22139526	0.009
22390860	0.01
24265527	0.014
24865078	0.01
24911681	0.01
27530254	0.01
29995743	0.014
30112446	0.015
30712048	0.01
31112037	0.014
31515028	0.01
32237713	0.01
32917328	0.01
33579879	0.009
33802120	0.009
34599810	0.01
35229232	0.013
35481393	0.01
35783048	0.009
35947558	0.014
36013154	0.014
36389311	0.01
36526040	0.011
36969835	0.014
37635479	0.011
38354521	0.011
39208177	0.009
39280277	0.01
41091320	0.01
41444592	0.015
41965629	0.013
42772402	0.014
43162015	0.01
43216209	0.014
43281980	0.01
43596119	0.01
43927575	0.01
45680192	0.013
47752176	0.009
50680502	0.009
50958212	0.01
51870780	0.01
52463032	0.009
52823494	0.014
56343171	0.01
56536969	0.011
57045938	0.014
57245766	0.01
57368221	0.01
57627747	0.01
57749557	0.01
59208471	0.01
59237515	0.01
59378352	0.01
60248294	0.014
60379817	0.018
62334298	0.011
62512969	0.014
62986131	0.011
63500342	0.01
64944084	0.015
65459924	0.01
66012218	0.01
66201040	0.01
66287991	0.011
66867674	0.015
68542017	0.01
68744346	0.015
68808161	0.011
69916310	0.011
70663939	0.015
71667412	0.01
72033956	0.014
73605550	0.014
73751439	0.01
74106457	0.015
74398916	0.015
76695909	0.011
77593557	0.01
80790140	0.01
82245437	0.011
82620822	0.015
82758584	0.01
82991702	0.014
83872331	0.011
85165843	0.014
85810232	0.015
86366902	0.014
87375431	0.015
88011624	0.011
88854414	0.015
89048265	0.011
91582470	0.015
93329792	0.01
95580454	0.014
95846156	0.011
96364284	0.01
96474824	0.01
98136733	0.011
99147824	0.011
99423896	0.011
99682307	0.014
99952956	0.01
100141830	0.01
100327343	0.012
100792912	0.011
101478292	0.01
103215546	0.01
103231027	0.014
103869110	0.015
104633932	0.014
104876417	0.01
104981058	0.01
105709634	0.011
105744754	0.015
105884318	0.015
106391332	0.01
107040304	0.01
107460595	0.011
107669394	0.014
108147091	0.015
108810585	0.011
108830785	0.01
109038372	0.011
109851405	0.018
110222332	0.015
110857337	0.011
111331840	0.01
111551063	0.015
111973335	0.015
113544418	0.01
114028842	0.015
114044390	0.015
114693080	0.015
114759537	0.015
114769698	0.011
117304867	0.011
117604360	0.01
118349335	0.011
120158146	0.011
120354328	0.01
121227069	0.011
122513498	0.015
122796213	0.01
122875410	0.015
123327240	0.01
123362584	0.015
123798105	0.014
124017374	0.011
125286847	0.011
125344538	0.011
125367772	0.015
128001454	0.015
128034928	0.014
128300255	0.094
128308880	0.014
130044100	0.014
132530998	0.011
132977240	0.011
133027632	0.015
133119884	0.011
133432594	0.01
134221710	0.014
136283899	0.011
136535548	0.015
139028558	0.011
139118076	0.015
140626669	0.011
140683893	0.015
141482051	0.015
141513202	0.015
142091053	0.014
143634639	0.015
144097030	0.011
144324682	0.011
146016846	0.01
146229211	0.011
146867597	0.015
147101234	0.015
152803805	0.012
153074023	0.011
153211910	0.01
153810561	0.011
154101169	0.01
156221202	0.016
156892911	0.011
157737122	0.015
159866195	0.011
159964268	0.015
161328622	0.016
163064939	0.015
164177994	0.011
164963041	0.015
166699337	0.01
167820899	0.01
168131545	0.016
170339764	0.015
172521596	0.01
174397255	0.011
174752592	0.01
176707034	0.011
176942033	0.015
177096102	0.011
177979831	0.015
178345610	0.014
179093506	0.01
179178220	0.015
179960929	0.015
180773860	0.016
181549899	0.011
183549025	0.015
184084545	0.01
185188950	0.015
185693501	0.011
185758240	0.014
186215153	0.011
187169283	0.016
187454447	0.011
187747317	0.016
189347026	0.011
190991745	0.01
192263623	0.012
192403252	0.011
194009114	0.01
194028184	0.011
194689837	0.011
196730916	0.011
197030318	0.011
197799310	0.015
200521841	0.01
201173252	0.01
201950240	0.01
203842051	0.01
204992275	0.015
205785191	0.011
208827789	0.015
214910187	0.011
217174895	0.011
217624346	0.015
219477131	0.015
221307347	0.011
222507474	0.015
225271181	0.011
227453992	0.015
230066736	0.01
230908962	0.011
231758707	0.01
233856005	0.011
235352400	0.011
236606825	0.015
237332969	0.015
238105147	0.011
239409640	0.015
239925797	0.016
240561594	0.015
241110191	0.011
242826429	0.011
243065112	0.011
244178308	0.015
246455370	0.01
246984959	0.016
251267735	0.011
251862996	0.01
251902098	0.011
251961268	0.015
252384192	0.01
252468490	0.011
252537712	0.015
254059037	0.015
254356156	0.016
254558759	0.011
256266039	0.016
256281490	0.015
258211218	0.016
258805288	0.011
