529	0.005
1163	0.011
5605	0.006
6537	0.006
7311	0.005
8063	0.008
8379	0.007
8729	0.006
8757	0.006
10421	0.007
10583	0.007
10693	0.005
10743	0.007
11711	0.007
13755	0.005
14635	0.007
16227	0.006
16993	0.005
17515	0.005
17829	0.007
20901	0.007
21643	0.006
22409	0.008
23709	0.005
24387	0.007
25497	0.006
25971	0.007
26743	0.006
28683	0.007
28743	0.006
29061	0.007
29687	0.007
30601	0.007
31307	0.008
32433	0.006
32797	0.007
32899	0.006
33155	0.006
33667	0.007
34663	0.005
35343	0.005
37427	0.007
37997	0.007
38521	0.006
39473	0.007
40269	0.008
41393	0.006
42481	0.007
49469	0.007
51299	0.005
51343	0.007
52159	0.006
54889	0.007
55697	0.006
58695	0.007
60889	0.005
61669	0.007
62835	0.007
63335	0.006
64235	0.006
64485	0.008
64799	0.007
65269	0.006
66779	0.006
66779	0.008
67223	0.006
69363	0.008
70495	0.007
71103	0.008
72101	0.008
72259	0.008
72941	0.005
72969	0.007
73463	0.008
74067	0.008
74955	0.006
76645	0.006
78119	0.008
78943	0.008
81257	0.006
81801	0.006
81861	0.008
84327	0.007
84711	0.008
87609	0.006
87807	0.006
88439	0.008
89673	0.006
90627	0.006
91243	0.008
91323	0.008
94157	0.008
94573	0.008
94725	0.007
97311	0.006
97319	0.007
99513	0.008
99547	0.007
100833	0.006
101197	0.007
102529	0.007
102719	0.007
102891	0.007
106179	0.007
108095	0.005
110309	0.008
110415	0.007
110505	0.006
110945	0.007
112349	0.005
114643	0.007
115351	0.005
117323	0.005
117347	0.006
120835	0.008
121617	0.008
124873	0.005
126921	0.008
127565	0.008
127669	0.007
128149	0.008
128537	0.005
128589	0.007
130213	0.006
130435	0.008
131065	0.008
131145	0.005
131161	0.008
133305	0.005
136189	0.007
136335	0.007
136677	0.007
140941	0.008
141291	0.007
141493	0.007
141571	0.007
143303	0.006
143541	0.008
146451	0.007
146873	0.008
147469	0.007
147483	0.007
147991	0.007
148069	0.007
148197	0.007
148577	0.008
149309	0.008
151043	0.006
153157	0.007
154605	0.007
155807	0.008
156857	0.007
157871	0.006
158307	0.007
158629	0.008
159553	0.008
160135	0.008
160999	0.008
161843	0.007
162239	0.009
162311	0.007
162329	0.005
162585	0.007
163783	0.007
163927	0.007
164125	0.007
166559	0.008
167357	0.008
170755	0.005
172511	0.008
172963	0.006
173763	0.007
173877	0.006
174693	0.007
175729	0.008
175857	0.006
176067	0.007
177325	0.007
179775	0.008
180835	0.006
182325	0.008
183357	0.007
185573	0.006
185867	0.006
188205	0.007
188243	0.008
188287	0.006
189049	0.048
190793	0.007
192289	0.008
195413	0.008
195667	0.006
195923	0.008
195953	0.008
198651	0.006
198749	0.008
200351	0.006
201115	0.008
203853	0.008
204355	0.008
207807	0.006
207931	0.006
209751	0.008
210419	0.006
211001	0.008
211611	0.007
214235	0.008
214663	0.008
215909	0.005
216085	0.008
217649	0.008
217897	0.006
218333	0.007
218711	0.008
218981	0.006
219151	0.008
220077	0.008
221067	0.007
221323	0.008
222669	0.008
222753	0.007
223531	0.008
223803	0.006
224641	0.008
225147	0.008
225601	0.006
225997	0.008
227415	0.008
229051	0.007
229383	0.008
229701	0.008
232835	0.008
232837	0.007
233235	0.007
234039	0.008
234535	0.006
236861	0.008
238879	0.008
240627	0.008
242105	0.008
242835	0.007
243767	0.006
245279	0.006
247321	0.008
247401	0.008
247469	0.008
248829	0.006
252191	0.008
252931	0.007
254213	0.007
255699	0.008
258813	0.007
259727	0.008
259781	0.008
260293	0.006
264867	0.007
265803	0.007
270181	0.006
271811	0.005
272179	0.007
273497	0.008
275151	0.007
276367	0.007
277281	0.008
277291	0.006
277367	0.009
279315	0.008
281919	0.007
282013	0.008
284481	0.008
285081	0.008
285297	0.006
285301	0.006
285837	0.006
285897	0.008
286037	0.006
286191	0.009
286433	0.007
286665	0.007
287227	0.008
288305	0.008
288925	0.008
289577	0.008
289647	0.006
291035	0.009
292859	0.008
293491	0.009
297557	0.007
298115	0.007
299533	0.008
300801	0.008
302181	0.006
304115	0.008
304339	0.008
304479	0.008
304779	0.008
305753	0.008
306195	0.008
306809	0.008
307785	0.006
308013	0.006
308353	0.008
309497	0.008
309515	0.008
311777	0.008
312173	0.006
312495	0.006
315231	0.009
316051	0.008
318445	0.006
323161	0.008
324489	0.008
325389	0.008
328013	0.008
329201	0.008
329385	0.006
330085	0.006
330619	0.008
330731	0.008
331157	0.008
331501	0.008
331973	0.007
331983	0.008
332329	0.008
332975	0.006
336417	0.006
337701	0.006
337797	0.008
338415	0.008
338915	0.026
339091	0.008
339191	0.008
339403	0.008
339963	0.008
340087	0.009
340323	0.008
341305	0.008
342217	0.006
342477	0.008
342831	0.006
344155	0.008
344569	0.008
345097	0.006
345595	0.008
347339	0.006
348387	0.006
348859	0.006
352041	0.006
352543	0.009
354377	0.007
355329	0.007
355409	0.007
356197	0.006
356229	0.006
356653	0.008
356923	0.008
358101	0.008
358581	0.008
