65	0.003
208	0.012
1268	0.009
2650	0.004
2829	0.005
4091	0.005
4676	0.005
4921	0.006
6628	0.005
7683	0.006
7958	0.005
8824	0.006
9381	0.007
10528	0.006
11914	0.005
14461	0.005
15014	0.004
15320	0.007
15663	0.007
16151	0.005
16251	0.007
16373	0.007
17151	0.005
17727	0.007
18741	0.008
20471	0.006
20708	0.005
21025	0.005
21656	0.005
25585	0.006
26274	0.007
27028	0.005
28010	0.005
28270	0.005
28354	0.007
28905	0.005
29454	0.005
29795	0.007
30379	0.007
31247	0.005
31836	0.005
32330	0.007
32907	0.005
33577	0.005
33646	0.007
33673	0.005
34464	0.006
34627	0.005
34722	0.005
36429	0.007
38321	0.007
38487	0.007
38620	0.007
38891	0.005
38935	0.006
39746	0.005
40391	0.005
41230	0.006
42619	0.006
43512	0.005
43727	0.006
43834	0.007
43956	0.005
44230	0.007
44238	0.005
49538	0.005
51477	0.006
51595	0.005
55656	0.005
56512	0.005
58600	0.007
58906	0.006
61206	0.005
63068	0.005
64967	0.006
65683	0.006
66480	0.006
68166	0.005
69316	0.007
69706	0.007
70079	0.007
70698	0.006
72313	0.007
73688	0.005
74254	0.005
76553	0.006
77625	0.005
81419	0.006
82111	0.005
82152	0.006
83180	0.005
87084	0.005
87363	0.006
89593	0.006
89865	0.006
89908	0.006
90103	0.006
91002	0.007
93328	0.005
93815	0.008
94245	0.005
94357	0.005
94531	0.006
97570	0.006
99078	0.007
99512	0.006
99768	0.006
100231	0.005
100254	0.006
100682	0.005
100934	0.005
101296	0.006
102610	0.006
103623	0.005
103926	0.006
104243	0.006
105154	0.005
109250	0.005
109694	0.007
109807	0.007
110857	0.007
112638	0.006
112724	0.006
113893	0.006
113907	0.005
115207	0.007
116349	0.006
116505	0.006
117207	0.005
117689	0.005
117863	0.006
120364	0.007
120977	0.005
122367	0.006
125917	0.006
126336	0.005
127202	0.006
128125	0.008
129170	0.006
130415	0.005
130420	0.008
131041	0.005
136384	0.005
136801	0.006
137010	0.006
138021	0.008
139537	0.005
139927	0.008
140894	0.006
141874	0.005
142076	0.008
143941	0.007
143999	0.006
146216	0.006
146232	0.006
148898	0.008
149859	0.005
153057	0.006
153192	0.006
153918	0.006
154227	0.007
155601	0.006
157645	0.007
158052	0.008
159269	0.005
162634	0.006
163222	0.008
163654	0.007
164070	0.006
164577	0.006
169761	0.006
171460	0.006
171471	0.006
172381	0.006
172501	0.005
172517	0.008
172898	0.005
172901	0.006
174927	0.007
175983	0.007
176470	0.006
178520	0.005
178893	0.006
179437	0.006
181707	0.006
181876	0.006
183722	0.006
184323	0.005
185218	0.007
186806	0.006
189085	0.006
192018	0.007
193543	0.006
195987	0.006
196699	0.009
196726	0.006
196944	0.006
196983	0.006
197806	0.006
199992	0.008
202119	0.006
203008	0.005
203201	0.006
203399	0.007
204082	0.006
204122	0.006
204282	0.006
204439	0.007
204620	0.006
205133	0.006
205534	0.008
206949	0.005
207464	0.005
209795	0.006
211610	0.006
212397	0.006
213524	0.006
214195	0.006
215625	0.006
216243	0.006
217160	0.005
218760	0.006
219115	0.008
219654	0.006
221405	0.006
221946	0.006
222033	0.006
222210	0.007
222685	0.006
224614	0.007
225110	0.008
225973	0.007
228449	0.006
228619	0.006
229623	0.008
229812	0.005
230217	0.006
230968	0.008
231345	0.008
