1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0.5
15	1
16	1
17	1.5
18	2.1
19	2.9
20	3.7
21	3.9
22	4.5
23	5.5
24	9.8
25	8.9
26	11.7
27	10.5
28	16.7
29	18.6
30	21
31	18.4
32	26.7
33	29.6
34	33.4
35	35.8
36	49.7
37	46.4
38	53.7
39	54.1
40	65
41	72.4
42	90
43	84.3
44	102.2
45	112.6
46	130.2
47	131.1
48	145.5
49	154.5
50	177.3
51	177.3
52	197.2
53	212.1
54	217.1
55	237.8
56	264.2
57	289.8
58	292.3
59	306.3
60	333
61	345.4
62	379.8
63	390.7
64	453
65	453.5
66	496.3
67	553.6
68	611.8
69	658
70	624.4
71	628.3
72	763.5
73	786.8
74	817.9
75	891.8
76	1027.3
77	970.8
78	1119
79	1130.2
80	1129
81	1269.3
82	1315.7
83	1401.4
84	1535.9
85	1610.5
86	1640
87	1531
88	1775.2
89	2028.4
90	1773.5
91	1914.4
92	2272.9
93	2192.6
94	2435.7
95	2333.5
96	2588.7
97	2585.5
98	2894.5
99	2884.2
