1	18
2	14
3	29
4	24
5	44
6	114
7	93
8	222
9	213
10	498
11	550
12	1388
13	791
14	2664
15	8741
16	6327
17	7569
18	10555
19	11454
20	14784
21	26377
22	27787
23	36679
24	47290
25	61238
26	79438
27	70927
28	120673
29	126017
30	135756
31	181886
32	303305
33	272220
34	340548
35	401121
36	411520
37	454075
38	533151
39	760122
40	744458
41	892101
42	955786
43	1226980
44	1318894
45	1542685
46	1889493
47	1835268
48	1990830
49	2513094
50	3095438
51	3297605
52	3882741
53	3805171
54	5071738
55	5546744
56	6532314
57	6295334
58	7003040
59	7930824
60	9225406
61	9331573
62	10331796
63	11121120
64	13147828
65	14868512
66	15047084
